,id,media_id,score,title_in_romaji,title_in_english,episodes,source,genres,mean_score,description,duration,year_released
131,40915461,119,9,Final Approach,,13,VISUAL_NOVEL,"['Comedy', 'Drama', 'Romance', 'Slice of Life']",59,"Ever since their parents died a few years ago, Ryo and his sister Akane have been living alone together. Despite their difficult situation, they are still living reasonably happy and normal lives. However, everything is about to be flipped upside-down due to a secret government project. Due to increasingly low birth rates in Japan, the Japanese government is testing a program in which two young people are forced to marry. Ryo wants no part of it, but he is given little choice in the matter; his new fianc&eacute;e, Shizuka, comes to his home late one night with several dozen government issued bodyguards, who are there to ensure the success of the new couple. Unlike Ryo, Shizuka couldn&rsquo;t be more willing to go along with this new program, and eagerly goes about her wifely duties, despite his objections. With meddling friends, pushy bodyguards, and an overenthusiastic new fianc&eacute;e, Ryo&rsquo;s life has taken a turn in a direction the young man certainly didn&rsquo;t expect.
<br><br>
(Source: Anime News Network)",12,2004.0
132,40915462,8536,9,FORTUNE ARTERIAL: Akai Yakusoku,,12,VISUAL_NOVEL,"['Comedy', 'Romance', 'Supernatural']",62,"Fortune Arterial's story revolves around the male protagonist Kohei Hasekura, who transfers into a prestigious public school in the style of an English six-year school encompassing junior-high and high school students. The school is on an island named Tamatsu Island off-shore from mainland Japan, and the only way to get there is by boat. Soon after transferring, he discovers that one of the student in the class next door to his, Sendo Erika, is in fact a type of vampire. <br><br>
(Source: Wikipedia)",24,2010.0
133,40915463,18507,9,Free!,Free! -Iwatobi Swim Club-,12,ORIGINAL,"['Comedy', 'Drama', 'Slice of Life', 'Sports']",71,"The story revolves around Haruka Nanase, a boy who has always loved to be immersed in water, and to swim in it. Before graduating from elementary school, he participated in a swimming tournament along with his fellow swimming club members, Makoto Tachibana, Nagisa Hazuki, and Rin Matsuoka. After achieving victory, each of the boys went their separate ways.<br><br>
Time passed, and in the middle of their uneventful high school lives Rin appears and challenges Haruka to a match, showing Haruka his overwhelming power. Not wanting it to end like this, Haruka, gathers together Makoto and Nagisa once again and brings a new member named Rei Ryugazaki to create the Iwatobi High School Swimming Club in order to defeat Rin.<br><br>
(Source: Anime News Network)",24,2013.0
134,40915464,20614,9,Free!: Eternal Summer,Free! -Eternal Summer-,13,ORIGINAL,"['Comedy', 'Drama', 'Slice of Life', 'Sports']",74,"Even though it has been a year since the Iwatobi High School Swim Club has been created, new members have yet to join the club. Now that Haruka Nanase and Makoto Tachibana are senior students, along with their younger friends Nagisa Hazuki and Rei Ryuugazaki, they have to find a way to attract new members. If not, the club will be forced to close the following year due to a lack of membership.
<br><br>
Meanwhile, with impending graduation, it is also time for the seniors to decide their plans for the future. Unlike their friend Rin Matsuoka, the new captain of Samezuka Academy Swim Club who is determined to fulfill his dream of being a professional swimmer, Haruka and Makoto are unsure about what career path they want to take.
<br><br>
Further problems arise when an old friend of Rin's, Sousuke Yamazaki, comes to the city to study at Samezuka Academy; the recently scouted swimmer's arrival causes tension in the relationship among him, Rin, and Haruka.
<br><br>
[Written by MAL Rewrite]",24,2014.0
135,40915465,9367,9,Freezing,,12,MANGA,"['Action', 'Drama', 'Ecchi', 'Romance', 'Sci-Fi']",62,"Set in a slightly futuristic world where Earth has been invaded and is at war with aliens from another dimension called the Nova, the story follows the adventures of a Japanese boy named Kazuya Aoi who enrolls for training at a special school for genetically modified girls called Pandoras who battle the aliens, and their male partners, called Limiters, who use a special power called ""freezing"" to limit their opponent's mobility. The protagonist makes the acquaintance of an unusual older girl named Satellizer el Bridget who appears to be the most powerful Pandora in her class, but has not yet chosen a male partner to be her Limiter, and in spite of the warnings of all his friends, he decides to be her Limiter.<br><br>
(Source: Wikipedia)",24,2011.0
136,40915466,18001,10,Freezing Vibration,,12,MANGA,"['Action', 'Comedy', 'Drama', 'Ecchi', 'Romance', 'Sci-Fi']",63,Second season of Freezing.,23,2013.0
137,40915467,21773,0,Fukumenkei Noise,Anonymous Noise,12,MANGA,"['Music', 'Romance']",65,"Six years ago Momo taught Nino the joy of singing from her heart. When Momo’s family moved away without warning, Nino found herself lost and adrift. Until she met Yuzu, who also had a musical gift that he shared with her until he was suddenly gone as well, leaving nothing but the memory of his music. Before they disappeared, both Momo and Yuzu said the same thing- that Nino should keep singing, because that was how they’d find her again. Now, as Nino starts high school, their paths are all about to cross again. But while Nino has kept singing and remembering how things were, Momo and Yuzu have changed.
<br><br>
(Source: Sentai Filmworks)",23,2017.0
138,40915468,5114,9,Hagane no Renkinjutsushi: FULLMETAL ALCHEMIST,Fullmetal Alchemist: Brotherhood,64,MANGA,"['Action', 'Adventure', 'Drama', 'Fantasy']",90,"""In order for something to be obtained, something of equal value must be lost.""
<br><br>
Alchemy is bound by this Law of Equivalent Exchange—something the young brothers Edward and Alphonse Elric only realize after attempting human transmutation: the one forbidden act of alchemy. They pay a terrible price for their transgression—Edward loses his left leg, Alphonse his physical body. It is only by the desperate sacrifice of Edward's right arm that he is able to affix Alphonse's soul to a suit of armor. Devastated and alone, it is the hope that they would both eventually return to their original bodies that gives Edward the inspiration to obtain metal limbs called ""automail"" and become a state alchemist, the Fullmetal Alchemist.
<br><br>
Three years of searching later, the brothers seek the Philosopher's Stone, a mythical relic that allows an alchemist to overcome the Law of Equivalent Exchange. Even with military allies Colonel Roy Mustang, Lieutenant Riza Hawkeye, and Lieutenant Colonel Maes Hughes on their side, the brothers find themselves caught up in a nationwide conspiracy that leads them not only to the true nature of the elusive Philosopher's Stone, but their country's murky history as well. In between finding a serial killer and racing against time, Edward and Alphonse must ask themselves if what they are doing will make them human again... or take away their humanity.
<br><br>
(Source: MAL Rewrite)",25,2009.0
139,40915469,123,8,Fushigi Yuugi,Fushigi Yugi: The Mysterious Play,52,MANGA,"['Adventure', 'Comedy', 'Drama', 'Fantasy', 'Romance']",71,"While visiting the National Library, junior-high students Miaka Yuuki and Yui Hongo are transported into the world of a mysterious book set in ancient China, &ldquo;The Universe of The Four Gods.&rdquo; Miaka suddenly finds herself with the responsibility of being the priestess of Suzaku, and must find all of her celestial warriors for the purpose of summoning Suzaku for three wishes. However, the enemy nation of the god Seiryuu has manipulated Yui into becoming the priestess of Seiryuu. As enemies, the former best friends begin their long struggle to summon their respective gods and obtain their wishes&hellip;<br><br>
[Written by MAL Rewrite]",23,1995.0
140,40915470,125,8,Futakoi,Twin Love,13,ORIGINAL,"['Comedy', 'Romance']",59,"With his mother dead and his father working abroad, Futami Nozomu returns to the town where he lived as a child, to attend high school and work part-time at a local shrine. He soon finds himself caught up in a local legend of twin girls loving the same man. And there are many twin girls in this town....
<br><br>
(Source: Anime News Network)",24,2004.0
141,40915471,21887,9,Fuuka,Fuuka,12,MANGA,"['Drama', 'Ecchi', 'Music', 'Romance']",60,"The story centers on a young man named Yuu Haruna who has just switched schools. He's a bit shy, and he's constantly glued to his smartphone so he can check Twitter. He meets a girl named Fuuka Akitsuki, who doesn't even have a cell phone, is free-spirited, and naturally fascinates others. Yuu recently has been getting back in touch via Twitter with his childhood friend Koyuki Hinashi, who is now a popular singer. One day Yuu invites Fuuka to one of Koyuki's concerts, and there the three meet for the first time. The story follows the love triangle between a love that started through electronics, and a love that didn't start through electronics.
<br><br>
(Source: Anime News Network)",24,2017.0
142,40915472,98503,8,Gakuen Babysitters,School Babysitters,12,MANGA,"['Comedy', 'Slice of Life']",79,"The manga centers on the brothers Ryuuichi and Kotarou Kashima. Ryuuichi is in high school and Kotarou is still a toddler. After their parents are killed in a plane crash, the two brothers find themselves living with the chairwoman of the Morinomiya Academy, who herself lost her son and daughter-in-law in the same accident. The chairwoman, however, has one stipulation for the brothers in order to live with her: Ryuuichi has to work at the academy's daycare center as a babysitter.
<br><br>
(Source: Anime News Network)",24,2018.0
143,40915473,21131,8,Gakusen Toshi Asterisk,The Asterisk War,12,LIGHT_NOVEL,"['Action', 'Comedy', 'Ecchi', 'Fantasy', 'Romance', 'Sci-Fi']",64,"Invertia (meteor storm)… an unprecedented disaster that struck the world during the 20th century.<br>
<br>
Because of this disaster, numerous cities around the world were destroyed. However, within the meteor, an unknown element called mana (the all-encompassing element), was discovered, which allowed human technology to make rapid strides.<br>
<br>
This also gave rise to a new species of human born with unique skills – the Star Pulse Generation (Genestella).<br>
<br>
The setting for the world’s greatest comprehensive battle spectacle, the Festas (Star Warrior Festivals), is an academy city above the water surrounded by six academies called Rikka also commonly known as Asterisk. Having transferred into Seidoukan Academy in order to fulfill his own wish, scholarship student Ayato Amagiri swears he too will fight in this city.<br>
<br>
Burning souls race…<br>
<br>
The curtain rises on this school battle spectacle!<br>
<br>
(Source: Crunchyroll)",24,2015.0
